group,name,Counter,radius
11,расскажи стих бородино,2,4.0
11,расскажи что-нибудь,3,6.0
11,рассказ,3,6.0
11,рассказанного,2,4.0
11,рассказать,3,6.0
11,растения,2,4.0
11,расти,3,6.0
11,расцветали яблони и груши поплыли туманы над рекой,2,4.0
11,рататуй,2,4.0
11,ратмир,9,11.0
11,рахим,2,4.0
11,рашен ретард,2,4.0
11,рашид,2,4.0
11,реакция,2,4.0
11,реал,2,4.0
11,реально очень,2,4.0
11,реально очень медленно,2,4.0
11,ребенка,2,4.0
11,ребята,4,7.0
11,ребята давайте жить дружно,2,4.0
11,регина,3,6.0
11,регистрация,2,4.0
11,редиска,3,6.0
11,режим,2,4.0
11,режимы на марсе,2,4.0
11,резак,2,4.0
11,резина,2,4.0
11,резко стало,2,4.0
11,рейтинг,2,4.0
11,реке рак,3,6.0
11,рекорд,2,4.0
11,реку,10,12.0
11,реку видит,2,4.0
11,ремарка,3,6.0
11,ренарди,2,4.0
11,рената,3,6.0
11,ренессанс,2,4.0
11,репин аркада,3,6.0
11,реставрация,2,4.0
11,ресторан,5,8.0
11,рефрижератор,6,9.0
11,рецепт,2,4.0
11,речица,2,4.0
11,речка,3,6.0
11,речь,3,6.0
11,решайся,3,6.0
11,решак,7,10.0
11,риддик,2,4.0
11,ринат,2,4.0
11,рио,2,4.0
11,рис,6,9.0
11,рис с днем,2,4.0
11,рисуй наброски,2,4.0
11,рита,6,9.0
11,ритм,9,11.0
11,ритм жизни,2,4.0
11,ритм-энд-блюз,3,6.0
11,рифтер запили сигну,2,4.0
11,рихтер,10,12.0
11,рихтер запили сигну,2,4.0
11,ричи стринджини чисто,3,6.0
11,робинсон,2,4.0
11,робот,10,12.0
11,робот робот,3,6.0
11,род,2,4.0
11,род род твой,2,4.0
11,родилась,5,8.0
11,родилась елочка,4,7.0
11,родинка,2,4.0
11,рождение,2,4.0
11,рождения,24,16.0
11,роз,2,4.0
11,рок,3,6.0
11,рок-н-ролл,9,11.0
11,рокенрол,6,9.0
11,рома,5,8.0
11,роман,13,13.0
11,ромашка,2,4.0
11,ромашка салат,2,4.0
11,ромка привет,3,6.0
11,росатом структура,2,4.0
11,росатом структура минерала,2,4.0
11,росла,2,4.0
11,росметиз не хочу,2,4.0
11,россии,9,11.0
11,российский государственный,3,6.0
11,российской,2,4.0
11,россия,42,18.0
11,россия 1,2,4.0
11,россия без путина,3,6.0
11,россия доставляет,5,8.0
11,россия является,2,4.0
11,россошанская,4,7.0
11,россошанская дом 5,2,4.0
11,россошанская россошанская,2,4.0
11,рост,7,10.0
11,рост вес,2,4.0
11,ростагроэкспорт,3,6.0
11,рот,2,4.0
11,роутер это маршрутизатор,2,4.0
11,роутер это маршрутизатор маршрутизатор,2,4.0
11,ру,2,4.0
11,рублей,12,12.0
11,рублей рублей,2,4.0
11,рублей рублей рублей,2,4.0
11,рублей рублей рублей рублей,2,4.0
11,рубль,3,6.0
11,рука,5,8.0
11,руки,6,9.0
11,рукоблуд,4,7.0
11,рукоблудство московского метрополитена,2,4.0
11,руку,2,4.0
11,рулит,3,6.0
11,румпельштильцхен,3,6.0
11,румыния,3,6.0
11,румынская,3,6.0
11,румынская тяга,2,4.0
11,румынское техно,4,7.0
11,руперт привет,2,4.0
11,русак,3,6.0
11,русаков,4,7.0
11,русакова,2,4.0
11,русакова мама,5,8.0
11,руслан,8,10.0
11,руслан баклан,2,4.0
11,русская дорожка,4,7.0
11,русские люди,2,4.0
11,русский,6,9.0
11,русский русский,3,6.0
11,русский секс,2,4.0
11,руссо,3,6.0
11,рустам,4,7.0
11,русь,4,7.0
11,руся,3,6.0
11,рутина,5,8.0
11,рушан,3,6.0
11,рыбалка,3,6.0
11,рыжак,4,7.0
11,рыжая,5,8.0
11,рыжая любовь,2,4.0
11,рыжая панда,3,6.0
11,рыжий,3,6.0
11,рэп,13,13.0
11,рюмка водки,2,4.0
11,рюмка водки на столе,2,4.0
11,рядом,4,7.0
11,с,13,13.0
11,с led привет,2,4.0
11,с бульвара,2,4.0
11,с вами,3,6.0
11,с вами была прекрасная,2,4.0
11,с горы,2,4.0
11,с деньгами,2,4.0
11,с днем,20,15.0
11,с днем рождения,14,13.0
11,с днем рождения антон,2,4.0
11,с днем рождения аня,2,4.0
11,с днем рождения ирочка,2,4.0
11,с днем рождения меня,4,7.0
11,с кем я,2,4.0
11,с кем я буду новый год встречать,2,4.0
11,с конем,2,4.0
11,с максом,2,4.0
11,с мамой,2,4.0
11,с марса вы прилетели,3,6.0
11,с моей угасла не совсем,2,4.0
11,с мясом,2,4.0
11,с нами,2,4.0
11,с нами разговаривать,2,4.0
11,с ним,2,4.0
11,с новым,3,6.0
11,с новым годом,7,10.0
11,с новым годом страна,2,4.0
11,с тобой,19,14.0
11,с тобой в,2,4.0
11,с тобой диалог должен заряжаться,2,4.0
11,с умная мысль,3,6.0
11,с утреца,2,4.0
11,с***,20,15.0
11,с****,5,8.0
11,с*****,29,17.0
11,саб,2,4.0
11,сабля,3,6.0
11,сага,2,4.0
11,садись,2,4.0
11,садомазохизм,2,4.0
11,саид,3,6.0
11,саид музафар hon,2,4.0
11,сайт,11,12.0
11,сайт adidas,2,4.0
11,сайты,2,4.0
11,сак май дик,2,4.0
11,салават,2,4.0
11,салават юлаев,3,6.0
11,салам,8,10.0
11,салам алейкум,2,4.0
11,салат,5,8.0
11,салда,2,4.0
11,сало,2,4.0
11,салон,3,6.0
11,салфетки,2,4.0
11,салют,3,6.0
11,салют на все,2,4.0
11,салям алейкум,3,6.0
11,сам,4,7.0
11,сам дурак,4,7.0
11,сам скажи,2,4.0
11,сам скажи смотри,2,4.0
11,сам ты баба,2,4.0
11,сама,11,12.0
11,сама такая,3,6.0
11,сама ты ко мне в зад,2,4.0
11,самара,5,8.0
11,самая,14,13.0
11,самая класс,2,4.0
11,самая классная,6,9.0
11,самая красивая,3,6.0
11,самая лучшая,4,7.0
11,самая лучшая на свете,2,4.0
11,самая нормальная,2,4.0
11,самбо,2,4.0
11,самое,3,6.0
11,самое вкусное блюдо чебуреки,3,6.0
11,самое длинное слово в мире,3,6.0
11,самое лучшее,2,4.0
11,самолет,7,10.0
11,самтаймс,2,4.0
11,самые,4,7.0
11,самые классные,2,4.0
11,самые лучшие,2,4.0
11,самые милые существа на свете,2,4.0
11,самый,6,9.0
11,самый лучший,3,6.0
11,самый пиздатый,3,6.0
11,самых честных,2,4.0
11,санек,5,8.0
11,санек хочет есть,2,4.0
11,санна нильсен,2,4.0
11,санта мария дмитриевна,2,4.0
11,саня,2,4.0
11,саня крутой,2,4.0
11,саня ты где,3,6.0
11,саратов,3,6.0
11,сарказм,2,4.0
11,сарказм ирония шутка,2,4.0
11,сасай масай,6,9.0
11,сафарова карина,2,4.0
11,сахар,2,4.0
11,саша,61,20.0
11,саша валеева,2,4.0
11,саша иди,2,4.0
11,саша иди в задницу,2,4.0
11,саша купатадзе,2,4.0
11,саша лучше,2,4.0
11,саша маша,4,7.0
11,саша некрасова,2,4.0
11,саша некультурная,2,4.0
11,саша некультурная девушка,5,8.0
11,саша неудачник,2,4.0
11,саша по шоссе,6,9.0
11,саша псих,2,4.0
11,саша саша,3,6.0
11,саша сказал,2,4.0
11,саша сказал выставка супер,3,6.0
11,сашка,5,8.0
11,сашка молодец,2,4.0
11,сашка привет,3,6.0
11,сашу,2,4.0
11,сбежал,2,4.0
11,сбербанк,3,6.0
11,сберонлайн,2,4.0
11,сбор,2,4.0
11,свадьба,3,6.0
11,свами,2,4.0
11,сваты,2,4.0
11,сваха,3,6.0
11,сверхразум,2,4.0
11,сверху я,2,4.0
11,свет,12,12.0
11,свет звезды ходят через 8 минут,2,4.0
11,свет солнца,2,4.0
11,свет солнца тепло,2,4.0
11,света,14,13.0
11,света света,2,4.0
11,светит,3,6.0
11,светлана,33,18.0
11,светлана викторовна,4,7.0
11,светлана светлана,5,8.0
11,светлана светлана светлана,8,10.0
11,светлова,2,4.0
11,светлова полина,3,6.0
11,светуля,18,14.0
11,свидания,7,10.0
11,свинка,5,8.0
11,свинка свинка,2,4.0
11,свинья,2,4.0
11,свобода,11,12.0
11,свобода равенство братство,2,4.0
11,свое,2,4.0
11,свои,6,9.0
11,своих,5,8.0
11,свою,2,4.0
11,свэг,2,4.0
11,связи,2,4.0
11,сдать,3,6.0
11,сдать сессию,2,4.0
11,сдашь все экзамены детка,2,4.0
11,сдвоенный,3,6.0
11,сделай,3,6.0
11,сделал,2,4.0
11,сделать,5,8.0
11,сделать приём приём приём,2,4.0
11,сделать проект,2,4.0
11,сеансы,2,4.0
11,себастьян,6,9.0
11,себе,5,8.0
11,себя,6,9.0
11,севастополь,2,4.0
11,северус жив,3,6.0
11,сегодня,38,18.0
11,сегодня день,2,4.0
11,сегодня напиток,2,4.0
11,сегодня суббота,2,4.0
11,сегодня хорошая погода,2,4.0
11,сегодня хороший,2,4.0
11,сегодня хороший день,6,9.0
11,сегодня число 8,2,4.0
11,сегодня я робот,2,4.0
11,сегрегации,2,4.0
11,сегрегация,5,8.0
11,седан,5,8.0
11,сезам откройся,2,4.0
11,сейчас,27,16.0
11,сейчас год,2,4.0
11,сейчас получилось теореме пифагора,2,4.0
11,сейчас спою,2,4.0
11,сейчас.,2,4.0
11,секаторы,2,4.0
11,секрет,6,9.0
11,секретарь,2,4.0
11,секрету скажу,2,4.0
11,секрету скажу я люблю пиво,2,4.0
11,секреты,5,8.0
11,секреты секреты,2,4.0
11,секс,28,16.0
11,секс наркотики рок-н-ролл,2,4.0
11,секс секс секс,2,4.0
11,сексуальной,2,4.0
11,сектор,3,6.0
11,сектор газа,5,8.0
11,селебриум,2,4.0
11,селена,2,4.0
11,семен семин,2,4.0
11,семки есть,2,4.0
11,семяизвержение,3,6.0
11,семён,2,4.0
11,семён семёныч,6,9.0
11,серафимовна,4,7.0
11,серби surf,2,4.0
11,сервер сдох,3,6.0
11,сергеевна,2,4.0
11,сергей,17,14.0
11,серго,2,4.0
11,сердце,6,9.0
11,сердце бьется,2,4.0
11,серебрякова,2,4.0
11,сереж,2,4.0
11,сережа,16,14.0
11,сережа катран,2,4.0
11,сереженька,2,4.0
11,сериал,7,10.0
11,сериал лучше,4,7.0
11,сериал лучшие,2,4.0
11,серия,6,9.0
11,серов,5,8.0
11,серова,7,10.0
11,серёжа серёжа,3,6.0
11,сесиль,2,4.0
11,сессия,6,9.0
11,сибаев,3,6.0
11,сибаев 23,2,4.0
11,сигну,2,4.0
11,сидел козел на лавочке считал свои козявочки,2,4.0
11,сила,6,9.0
11,сила света,4,7.0
11,сима,4,7.0
11,сименс,6,9.0
11,симулятор,5,8.0
11,симуляции и симулякры,2,4.0
11,сингуляр,2,4.0
11,сингулярность,4,7.0
11,синица,2,4.0
11,синица шлет привет,2,4.0
11,синичка,3,6.0
11,синиша,2,4.0
11,синтаксис,2,4.0
11,синтон томпсон,2,4.0
11,синус,2,4.0
11,синуса,2,4.0
11,синхрофазотрон,33,18.0
11,синяя,3,6.0
11,синяя или красная,3,6.0
11,сири,10,12.0
11,сирия,2,4.0
11,системы,2,4.0
11,сити расскажи мне все,2,4.0
11,скажешь,4,7.0
11,скажи,63,20.0
11,скажи ему,2,4.0
11,скажи имя,3,6.0
11,скажи как есть,3,6.0
11,скажи когда,3,6.0
11,скажи кто я,4,7.0
11,скажи любое слово мне,2,4.0
11,скажи мама,2,4.0
11,скажи мне,5,8.0
11,скажи мне кто я,2,4.0
11,скажи мяса,2,4.0
11,скажи пожалуйста скажи пожалуйста что нибудь,2,4.0
11,скажи привет,2,4.0
11,скажи свое имя,3,6.0
11,скажи слово,10,12.0
11,скажи слово love,2,4.0
11,скажи сыр,2,4.0
11,скажи текст,2,4.0
11,скажи что,11,12.0
11,скажи что любишь меня,4,7.0
11,скажи что мне делать,3,6.0
11,скажи что мне делать ближайшие 5 дней,2,4.0
11,скажи что сказать,3,6.0
11,скажи что-нибудь,38,18.0
11,скажи что-нибудь другое,2,4.0
11,скажи что-нибудь дядя дядя дядя ну скажи,2,4.0
11,скажи что-нибудь умное,3,6.0
11,скажите,8,10.0
11,скажите а,3,6.0
11,скажите ведь если звезды зажигают значит это кому-нибудь нужно,2,4.0
11,скажите еще что-нибудь,2,4.0
11,скажите что,3,6.0
11,скажите что хотите,2,4.0
11,скажите что-нибудь,3,6.0
11,скажите что-нибудь интересное,2,4.0
11,скажу,6,9.0
11,скажу с ума,2,4.0
11,сказал,8,10.0
11,сказал что,3,6.0
11,сказала,5,8.0
11,сказать,9,11.0
11,сказочная,2,4.0
11,скамье,2,4.0
11,скачать,27,16.0
11,скачать фильмы,2,4.0
11,сквирт в лицо,3,6.0
11,скейтер,2,4.0
11,скейтеры неудачники,2,4.0
11,скин,16,14.0
11,скобка,4,7.0
11,сколько,29,17.0
11,сколько весит твоя душа,2,4.0
11,сколько время,4,7.0
11,сколько время сколько сейчас время,2,4.0
11,сколько лет,2,4.0
11,сколько лет прошло все,2,4.0
11,сколько лет я проживу,2,4.0
11,сколько материков на земле,2,4.0
11,сколько мне,7,10.0
11,сколько мне лет,17,14.0
11,сколько мне ставить на,2,4.0
11,сколько можно,2,4.0
11,сколько надо выкурить что-нибудь,3,6.0
11,сколько один плюс один,2,4.0
11,сколько осталось жить,2,4.0
11,сколько планет,2,4.0
11,сколько планет в нашей вселенной,2,4.0
11,сколько планет в солнечной системе,2,4.0
11,сколько раз,2,4.0
11,сколько раз можно,2,4.0
11,сколько расскажешь,2,4.0
11,сколько сейчас,2,4.0
11,сколько сейчас времени,2,4.0
11,сколько тебе,5,8.0
11,сколько тебе лет,12,12.0
11,сколько это будет продолжаться,2,4.0
11,сколько я буду,2,4.0
11,сколько я буду жить,6,9.0
11,скончался,4,7.0
11,скоро,3,6.0
11,скоро я удалю google,2,4.0
11,скороговорки не перескороговоришь,3,6.0
11,скотина,4,7.0
11,скотинка,2,4.0
11,скотт,2,4.0
11,скс,2,4.0
11,скучаем,3,6.0
11,скучаю,4,7.0
11,скучаю по тебе,3,6.0
11,скучаю стихи,2,4.0
11,слава аллаху,2,4.0
11,слава руси,3,6.0
11,слава украине,4,7.0
11,славка птица,3,6.0
11,славно,3,6.0
11,сладкие фешиони,3,6.0
11,сладкий,3,6.0
11,сладкий хлебушек,3,6.0
11,сладких,2,4.0
11,сластена,2,4.0
11,следует делать,2,4.0
11,следующем,2,4.0
11,следующий,3,6.0
11,следующим за,2,4.0
11,слишком,2,4.0
11,слишком долго,2,4.0
11,слишком долго хочешь,2,4.0
11,слов,3,6.0
11,слова,53,20.0
11,слова в темноте,2,4.0
11,словарь,2,4.0
11,словно,2,4.0
11,слово,6,9.0
11,слово андрей,3,6.0
11,словообразование,2,4.0
11,сложный прикол,3,6.0
11,слоненок,15,14.0
11,слоненок дамбо,3,6.0
11,слушай короче очень холодно,3,6.0
11,слушай меня,3,6.0
11,слушай мне,3,6.0
11,слушать,18,14.0
11,слушаю,2,4.0
11,слышал звон,3,6.0
11,слышишь,10,12.0
11,слышишь меня,4,7.0
11,слышишь слышишь,2,4.0
11,слышно,2,4.0
11,слышь ты че такая дерзкая,4,7.0
11,смазал,2,4.0
11,смазал карту,2,4.0
11,смайл,2,4.0
11,смайлик,2,4.0
11,смартфоны с шоколадом,2,4.0
11,смауг самвей,3,6.0
11,смейся,3,6.0
11,сменить работу,2,4.0
11,смерти,3,6.0
11,смерть,35,18.0
11,смерть переходность,2,4.0
11,смесь,2,4.0
11,смех,9,11.0
11,смешно,5,8.0
11,смешные,2,4.0
11,смешные предсказания,3,6.0
11,сми,2,4.0
11,смотреть,17,14.0
11,смотреть видео,2,4.0
11,смотри,7,10.0
11,смотри сам скажи,2,4.0
11,смотришь,2,4.0
11,смотря насколько,2,4.0
11,смотрят,2,4.0
11,смотрят вниз,2,4.0
11,смурфик,6,9.0
11,смурфики,5,8.0
11,смушкевич,3,6.0
11,смысл,15,14.0
11,смысл есть,2,4.0
11,смысл жизни,16,14.0
11,смысла,3,6.0
11,снег,2,4.0
11,снежинка,3,6.0
11,снежно,3,6.0
11,снежок,2,4.0
11,сними меня,2,4.0
11,сними шапку,2,4.0
11,сношаются,2,4.0
11,со мной,11,12.0
11,собака,20,15.0
11,собака собака,3,6.0
11,собака съела,5,8.0
11,собака съела товар,4,7.0
11,собака.,3,6.0
11,собаки,3,6.0
11,сова,7,10.0
11,совесть,2,4.0
11,современное,2,4.0
11,современное искусство,3,6.0
11,современное искусство это дерьмо,2,4.0
11,современные,3,6.0
11,совсем-совсем,2,4.0
11,согласен,2,4.0
11,создал,2,4.0
11,сознания,2,4.0
11,солдат,5,8.0
11,солдатов,2,4.0
11,солдатов садомазохистов,2,4.0
11,солнечно горск,2,4.0
11,солнечногорска в москве,3,6.0
11,солнечный,2,4.0
11,солнечный круг,2,4.0
11,солнечный луч,3,6.0
11,солнца,4,7.0
11,солнце,37,18.0
11,солнце ветер,2,4.0
11,солнце ветер луна закат,2,4.0
11,солнце расцвело,2,4.0
11,солнце светит,2,4.0
11,солнце светит и растет трава,2,4.0
11,солнце теплом море,2,4.0
11,солнышко,12,12.0
11,солнышко море,2,4.0
11,солнышко натка,2,4.0
11,солянка,3,6.0
11,сон,25,16.0
11,сон меня,2,4.0
11,сон сон,2,4.0
11,сон сон сон,2,4.0
11,сон сон сон сон,2,4.0
11,сон сон сон сон сон,3,6.0
11,сон сон сон сон сон сон,2,4.0
11,сонник,6,9.0
11,соня,2,4.0
11,сообщение,2,4.0
11,сорокин,2,4.0
11,сос,2,4.0
11,сосала сушку,3,6.0
11,сосаться,2,4.0
11,соси,5,8.0
11,соси х**,2,4.0
11,сосисочная,3,6.0
11,сосни хуйца,6,9.0
11,сосочка,3,6.0
11,сосочки,3,6.0
11,софия,3,6.0
11,сохрани мою тень,2,4.0
11,сочи,5,8.0
11,спальный мешок,2,4.0
11,спартак,2,4.0
11,спартак будет чемпионом,2,4.0
11,спартак чемпион,7,10.0
11,спасет,4,7.0
11,спасет мир,5,8.0
11,спаси дебила,2,4.0
11,спасибо,39,18.0
11,спасибо влад,2,4.0
11,спасибо красавчик,2,4.0
11,спасибо рыжей девочке,2,4.0
11,спасибо тебе,2,4.0
11,спасибо что передает мои мысли,2,4.0
11,спасите меня,3,6.0
11,спать,8,10.0
11,спб,3,6.0
11,спешите делать,3,6.0
11,спи,2,4.0
11,спи жена,2,4.0
11,спи жена спит жена,2,4.0
11,спирит,5,8.0
11,спирит в зале,3,6.0
11,спирт,2,4.0
11,списка,2,4.0
11,список,6,9.0
11,спиши,2,4.0
11,спишите,3,6.0
11,спишь,4,7.0
11,спой,3,6.0
11,спой для меня,2,4.0
11,спой нам песенку,4,7.0
11,спой песенку,5,8.0
11,спой песню,2,4.0
11,спокойно,2,4.0
11,спокойной,3,6.0
11,спокойной ночи,5,8.0
11,спорт,3,6.0
11,способна,3,6.0
11,справка,4,7.0
11,спрашивай,3,6.0
11,спуди,3,6.0
11,спутники атакуют планету,2,4.0
11,срака,5,8.0
11,средненькая ответ.,2,4.0
11,станция,2,4.0
11,старая группа,3,6.0
11,староста,2,4.0
11,старушка в старости слаба глазами,2,4.0
11,старушка в старости слаба глазами стала,2,4.0
11,старый,6,9.0
11,старым,7,10.0
11,старым богам,5,8.0
11,старым богам нет,5,8.0
11,старым богам нет любви,4,7.0
11,стас,7,10.0
11,стася,2,4.0
11,статус,2,4.0
11,статусы,4,7.0
11,статья,4,7.0
11,статья остался,2,4.0
11,стволы,2,4.0
11,стелла,6,9.0
11,стеллар,2,4.0
11,стена,4,7.0
11,степа,6,9.0
11,степа я тебя,2,4.0
11,степа я тебя люблю,4,7.0
11,степан,4,7.0
11,степанов,4,7.0
11,степанова,6,9.0
11,степанова степанова,3,6.0
11,степанова степанова степанова,2,4.0
11,степанова степанова степанова степанова,3,6.0
11,стерва,3,6.0
11,стесняться,4,7.0
11,стесняюсь,3,6.0
11,стесняюсь стесняюсь,2,4.0
11,стефани,2,4.0
11,стив,2,4.0
11,стив джобс,2,4.0
11,стихи,42,18.0
11,стихи александровой,2,4.0
11,стихи я,3,6.0
11,стихия,4,7.0
11,стоимость,2,4.0
11,стоит,5,8.0
11,стол,5,8.0
11,стол стул девять,2,4.0
11,стоп,22,16.0
11,стоп стоп,4,7.0
11,стоя,2,4.0
11,стояки,2,4.0
11,стоял приблизившись,2,4.0
11,стоять,4,7.0
11,страдание,5,8.0
11,страдание боль,3,6.0
11,страдания насилия,2,4.0
11,страдания насилия и унижения,2,4.0
11,страдать,2,4.0
11,странно,7,10.0
11,странный,3,6.0
11,страх,15,14.0
11,страхование,3,6.0
11,страшно,13,13.0
11,страшно тебе,2,4.0
11,страшные,2,4.0
11,стрела,4,7.0
11,стрелялка,3,6.0
11,стремление,2,4.0
11,стрит-арт угар,3,6.0
11,строгановка,2,4.0
11,структура,2,4.0
11,структура минерала,2,4.0
11,студенты мгу,4,7.0
11,студеную,2,4.0
11,студеную зимнюю,2,4.0
11,студия,2,4.0
11,стул,10,12.0
11,стул жираф кабачковая икра,2,4.0
11,ступинский р-н clear,2,4.0
11,стюарт,2,4.0
11,субатомные частицы,2,4.0
11,суббота 28 ноября 1805,2,4.0
11,суггестивная,2,4.0
11,судьба,8,10.0
11,судьба человеческая всегда,2,4.0
11,суисайд,2,4.0
11,суковатая,3,6.0
11,суку,2,4.0
11,сумасшедшие крутые,2,4.0
11,сумасшедший,2,4.0
11,сумма,6,9.0
11,суп,4,7.0
11,супер,13,13.0
11,супер саня,5,8.0
11,суперфиций,3,6.0
11,супруга,3,6.0
11,сургут,2,4.0
11,суть,2,4.0
11,суханкина оля приди,2,4.0
11,сухова,2,4.0
11,сухоруков,5,8.0
11,сухорукова,10,12.0
11,суши,6,9.0
11,сушку,8,10.0
11,существа,2,4.0
11,существовал,2,4.0
11,существование,8,10.0
11,существование существование существование существование,2,4.0
11,существовать,2,4.0
11,сущность бытия,2,4.0
11,сфотографируйте меня пожалуйста,3,6.0
11,сходность,2,4.0
11,счастлив,3,6.0
11,счастлива,3,6.0
11,счастливая,3,6.0
11,счастливы,7,10.0
11,счастливый,6,9.0
11,счастье,16,14.0
11,счастье есть его не может не быть,2,4.0
11,счастье и радость,3,6.0
11,счастья,26,16.0
11,считал свои,2,4.0
11,съела,4,7.0
11,сыграть,2,4.0
11,сын,4,7.0
11,сыр,4,7.0
11,сэм,4,7.0
11,сюда,7,10.0
11,сюда иди,3,6.0
11,сюткин,2,4.0
11,сядь на стул,2,4.0
11,т**** с работы,3,6.0
11,т******,2,4.0
11,т*******,3,6.0
11,табуретка,2,4.0
11,тагил,3,6.0
11,тадэвуш,4,7.0
11,таз,2,4.0
11,тайна,2,4.0
11,тайна затерянного,2,4.0
11,тайная комната,2,4.0
11,тайная комната расскажи мне что-нибудь обо мне кто я как ты думаешь кто я,2,4.0
11,так,7,10.0
11,так интересно,2,4.0
11,так любой может,2,4.0
11,так что бы сказать,2,4.0
11,такао,3,6.0
11,такая,5,8.0
11,также,2,4.0
11,такие,5,8.0
11,такого,3,6.0
11,такого как,3,6.0
11,такого как дела,3,6.0
11,такого как путин,4,7.0
11,такое,9,11.0
11,такой,4,7.0
11,такси,2,4.0
11,такси рибонуклеиновая,3,6.0
11,там,3,6.0
11,там тоже есть вход,2,4.0
11,тамила,4,7.0
11,танец,2,4.0
11,танец вашей любви,2,4.0
11,танец локтей,2,4.0
11,танцевать,4,7.0
11,танцевать и петь,3,6.0
11,танцуй,16,14.0
11,танцы,3,6.0
11,танюха,11,12.0
11,танюш,2,4.0
11,таня,21,15.0
11,таракан,2,4.0
11,тараканов,2,4.0
11,тараканы,4,7.0
11,таран,2,4.0
11,тарантул,2,4.0
11,таруса,2,4.0
11,таслима,2,4.0
11,ташкент привет,2,4.0
11,тварь,8,10.0
11,тварь тварь,2,4.0
11,тверь,2,4.0
11,твое,3,6.0
11,твое имя,2,4.0
11,твоей,2,4.0
11,твои,2,4.0
11,твои возможности,4,7.0
11,твои возможности безграничны,4,7.0
11,твои дела,2,4.0
11,твои твои,3,6.0
11,твой,5,8.0
11,твой голос,2,4.0
11,твой отец,3,6.0
11,твой телевизор,3,6.0
11,твою,4,7.0
11,твою мать,2,4.0
11,твоя,6,9.0
11,твоя мамаша,2,4.0
11,тебе,34,18.0
11,тебе 17,2,4.0
11,тебе 17 а ты ложишься ко мне в койку,2,4.0
11,тебе деньги дам дам ди бам бам бам,2,4.0
11,тебе домой,3,6.0
11,тебе есть,2,4.0
11,тебе кажется,3,6.0
11,тебе лет,4,7.0
11,тебе надо к логопеду,2,4.0
11,тебе не страшно,2,4.0
11,тебе некуда,2,4.0
11,тебе нужны какие-то свои с*****,3,6.0
11,тебе он о тебе,2,4.0
11,тебе осталось,2,4.0
11,тебе осталось 3 дня,3,6.0
11,тебе ответили разговаривать,2,4.0
11,тебе повторять,2,4.0
11,тебе понравилось,3,6.0
11,тебе страшно,6,9.0
11,тебя,111,24.0
11,тебя есть,2,4.0
11,тебя зовут,18,14.0
11,тебя ирина,2,4.0
11,тебя люблю,20,15.0
11,тебя можно спросить,3,6.0
11,тебя не,3,6.0
11,тебя не видно,5,8.0
11,тебя не хватает,2,4.0
11,тебя не хватает информации поэтому ты собираешь по крупинкам маленький город,2,4.0
11,тебя нет,3,6.0
11,тебя сниму,2,4.0
11,тебя хотят,2,4.0
11,тейлор,2,4.0
11,текст,5,8.0
11,телевизор,2,4.0
11,телега,2,4.0
11,телеграф,4,7.0
11,тележка,2,4.0
11,телек,2,4.0
11,телеспутник,2,4.0
11,телефон,14,13.0
11,тело,5,8.0
11,тельман,2,4.0
11,тема,6,9.0
11,темной,2,4.0
11,темной темной,2,4.0
11,темной темной комнате,2,4.0
11,темнота,4,7.0
11,темный лес,2,4.0
11,теннис,2,4.0
11,теорема био-савара-лапласа,3,6.0
11,теперь,8,10.0
11,теперь все об этом знают,2,4.0
11,теперь она наркоман,2,4.0
11,теперь оно,2,4.0
11,тепло,4,7.0
11,тепло в январе,2,4.0
11,теплопроводность,2,4.0
11,теракт,2,4.0
11,теракт в метро,3,6.0
11,теребонька,3,6.0
11,терзают,2,4.0
11,терминал,2,4.0
11,терминатор,6,9.0
11,терминатор мой мальчик,2,4.0
11,терминировать,3,6.0
11,термостатирование,3,6.0
11,терпения,2,4.0
11,тесак,3,6.0
11,тест,7,10.0
11,тетрагидроксоцинкат,2,4.0
11,тетраграмматон,5,8.0
11,тетя,3,6.0
11,техасская резня бензопилой,3,6.0
11,техническая термодинамика,2,4.0
11,техно,12,12.0
11,техно ш****,2,4.0
11,технологии,2,4.0
11,технология,4,7.0
11,технология доставки,2,4.0
11,технология доставки смысла,2,4.0
11,тигр,2,4.0
11,тигренок,2,4.0
11,тимоша,4,7.0
11,тимоша тимоша все в порядке,2,4.0
11,тимур,16,14.0
11,тимур тимур,2,4.0
11,типа я,4,7.0
11,типанова,2,4.0
11,тир,2,4.0
11,тиран,4,7.0
11,тиффани,2,4.0
11,тихо,7,10.0
11,тихом омуте всего ли перевелись,2,4.0
11,тихонов,2,4.0
11,тише тише,2,4.0
11,тише тише успокойся,2,4.0
11,тишина,12,12.0
11,то что я говорю сейчас,2,4.0
11,тобой,2,4.0
11,товар,8,10.0
11,тодес,2,4.0
11,тоже,3,6.0
11,тоже его,5,8.0
11,тойоте,3,6.0
11,тойоте тиффани,2,4.0
11,токио,2,4.0
11,только,7,10.0
11,только на себя,2,4.0
11,только пепел,2,4.0
11,только пепел знает что значит сгореть дотла,2,4.0
11,только руки,2,4.0
11,только рюмка водки,2,4.0
11,только ты сама,2,4.0
11,только ты самая нормальная нормальная,2,4.0
11,толя рыжий п****,2,4.0
11,том,8,10.0
11,том харди,4,7.0
11,том хиддлстон,3,6.0
11,тони,2,4.0
11,топ,14,13.0
11,тор,8,10.0
11,тормоз,4,7.0
